Mode of Travel,Home and Work Filter,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Trip Duration (sec),Avg All Trip Duration (sec),Avg Trip Length (mi),Avg All Trip Length (mi)
Personal,Visitors,Trip End,18,18,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,2140,2140,3.2,3.2
Personal,Visitors,Trip End,18,18,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),12,1265,1315,4.8,5.2
Personal,Visitors,Trip End,18,18,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),27,1373,1405,5.6,5.6
Personal,Visitors,Trip End,18,18,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),37,1455,1486,6.4,6.5
Personal,Visitors,Trip End,18,18,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),18,1536,1595,6.5,6.9
Personal,Visitors,Trip End,18,18,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),96,1392,1435,5.7,5.8
Personal,Visitors,Trip End,18,18,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),13,1221,1259,4.0,4.5
Personal,Visitors,Trip End,18,18,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),23,1313,1367,4.9,4.9
Personal,Visitors,Trip End,18,18,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),40,1426,1464,6.1,6.2
Personal,Visitors,Trip End,18,18,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),19,1535,1578,6.8,7.0
Personal,Visitors,Trip End,18,18,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),92,1511,1538,6.9,7.0
Personal,Visitors,Trip End,18,18,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),1,2140,2140,3.2,3.2
Personal,Visitors,Trip End,18,18,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),8,1463,1559,8.2,8.2
Personal,Visitors,Trip End,18,18,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),37,1465,1464,6.7,6.6
Personal,Visitors,Trip End,18,18,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),30,1551,1557,7.4,7.4
Personal,Visitors,Trip End,18,18,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),17,1537,1642,5.6,6.6
Personal,Visitors,Trip End,19,19,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),51,1949,2019,8.9,9.2
Personal,Visitors,Trip End,19,19,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1109,1109,3.2,3.2
Personal,Visitors,Trip End,19,19,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),1,1937,1986,7.4,7.1
Personal,Visitors,Trip End,19,19,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),19,2009,2053,9.5,9.6
Personal,Visitors,Trip End,19,19,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),23,1925,2019,9.1,9.6
Personal,Visitors,Trip End,19,19,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),7,1895,1965,7.3,7.4
Personal,Visitors,Trip End,19,19,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),50,1942,1982,9.0,9.1
Personal,Visitors,Trip End,19,19,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,779,779,3.5,3.5
Personal,Visitors,Trip End,19,19,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),1,2290,2250,10.3,9.6
Personal,Visitors,Trip End,19,19,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),20,2042,2073,9.4,9.5
Personal,Visitors,Trip End,19,19,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),22,1888,1933,9.2,9.4
Personal,Visitors,Trip End,19,19,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),6,1790,1854,7.1,7.2
Personal,Visitors,Trip End,19,19,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),53,1969,2110,8.6,9.2
Personal,Visitors,Trip End,19,19,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),0,1770,1770,2.4,2.4
Personal,Visitors,Trip End,19,19,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),2,1434,1623,3.3,3.6
Personal,Visitors,Trip End,19,19,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),17,1907,1995,9.7,9.8
Personal,Visitors,Trip End,19,19,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),25,2012,2212,8.7,9.8
Personal,Visitors,Trip End,19,19,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),8,2111,2189,7.6,7.9
Personal,Visitors,Trip End,2,2,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),112,1478,1547,6.5,6.6
Personal,Visitors,Trip End,2,2,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,2115,2115,9.1,9.1
Personal,Visitors,Trip End,2,2,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),10,1382,1506,9.2,9.5
Personal,Visitors,Trip End,2,2,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),38,1450,1492,5.1,5.2
Personal,Visitors,Trip End,2,2,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),43,1505,1587,7.7,7.8
Personal,Visitors,Trip End,2,2,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),20,1519,1580,5.1,5.3
Personal,Visitors,Trip End,2,2,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),113,1505,1575,6.1,6.3
Personal,Visitors,Trip End,2,2,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,725,725,1.2,1.2
Personal,Visitors,Trip End,2,2,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),10,1280,1375,7.3,7.4
Personal,Visitors,Trip End,2,2,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),36,1539,1576,5.0,5.2
Personal,Visitors,Trip End,2,2,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),45,1517,1611,7.4,7.4
Personal,Visitors,Trip End,2,2,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),22,1532,1596,4.8,5.2
Personal,Visitors,Trip End,2,2,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),107,1411,1475,7.3,7.5
Personal,Visitors,Trip End,2,2,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),1,2810,2810,13.0,13.0
Personal,Visitors,Trip End,2,2,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),11,1623,1820,13.8,14.4
Personal,Visitors,Trip End,2,2,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),42,1264,1314,5.2,5.3
Personal,Visitors,Trip End,2,2,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),37,1470,1518,8.5,8.9
Personal,Visitors,Trip End,2,2,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),17,1477,1527,5.9,5.8
Personal,Visitors,Trip End,20,20,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),4,1686,1686,12.2,12.2
Personal,Visitors,Trip End,20,20,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),0,1841,1841,11.3,11.3
Personal,Visitors,Trip End,20,20,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1,1308,1308,7.5,7.5
Personal,Visitors,Trip End,20,20,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),1,2082,2082,17.2,17.2
Personal,Visitors,Trip End,20,20,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),1,1478,1478,9.5,9.5
Personal,Visitors,Trip End,20,20,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),3,1830,1830,15.7,15.7
Personal,Visitors,Trip End,20,20,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),0,1841,1841,11.3,11.3
Personal,Visitors,Trip End,20,20,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),0,1220,1220,7.0,7.0
Personal,Visitors,Trip End,20,20,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),1,2606,2606,25.5,25.5
Personal,Visitors,Trip End,20,20,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),1,1276,1276,9.4,9.4
Personal,Visitors,Trip End,20,20,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),6,1497,1497,7.6,7.6
Personal,Visitors,Trip End,20,20,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),2,1374,1374,7.9,7.9
Personal,Visitors,Trip End,20,20,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),2,1349,1349,5.6,5.6
Personal,Visitors,Trip End,20,20,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),2,1806,1806,9.8,9.8
Personal,Visitors,Trip End,21,21,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),23,1600,1621,5.5,5.5
Personal,Visitors,Trip End,21,21,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,1215,1215,11.5,11.5
Personal,Visitors,Trip End,21,21,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),2,1408,1408,3.0,3.0
Personal,Visitors,Trip End,21,21,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),5,1538,1569,4.2,4.3
Personal,Visitors,Trip End,21,21,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),12,1675,1678,7.2,7.1
Personal,Visitors,Trip End,21,21,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),4,1575,1654,3.2,3.8
Personal,Visitors,Trip End,21,21,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),24,1603,1617,5.4,5.4
Personal,Visitors,Trip End,21,21,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,1215,1215,11.5,11.5
Personal,Visitors,Trip End,21,21,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),2,1456,1453,3.5,3.5
Personal,Visitors,Trip End,21,21,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),4,1702,1702,4.5,4.5
Personal,Visitors,Trip End,21,21,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),14,1562,1571,6.5,6.5
Personal,Visitors,Trip End,21,21,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),4,1718,1765,3.7,4.0
Personal,Visitors,Trip End,21,21,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),20,1588,1632,5.6,5.7
Personal,Visitors,Trip End,21,21,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),3,1305,1305,1.8,1.8
Personal,Visitors,Trip End,21,21,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),7,1289,1385,3.9,4.0
Personal,Visitors,Trip End,21,21,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),7,2183,2147,9.9,9.7
Personal,Visitors,Trip End,21,21,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),3,884,1209,1.0,3.1
Personal,Visitors,Trip End,22,22,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),48,1293,1391,4.7,5.1
Personal,Visitors,Trip End,22,22,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),14,1072,1096,3.2,3.3
Personal,Visitors,Trip End,22,22,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),12,1248,1396,4.1,4.4
Personal,Visitors,Trip End,22,22,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),13,1457,1500,6.1,6.2
Personal,Visitors,Trip End,22,22,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),10,1443,1646,5.7,6.9
Personal,Visitors,Trip End,22,22,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),49,1254,1349,4.5,4.9
Personal,Visitors,Trip End,22,22,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),17,1117,1143,3.4,3.4
Personal,Visitors,Trip End,22,22,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),10,1147,1296,3.5,3.8
Personal,Visitors,Trip End,22,22,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),13,1375,1424,5.8,6.0
Personal,Visitors,Trip End,22,22,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),9,1457,1665,5.7,7.2
Personal,Visitors,Trip End,22,22,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),47,1399,1505,5.3,5.6
Personal,Visitors,Trip End,22,22,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),5,727,727,2.2,2.2
Personal,Visitors,Trip End,22,22,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),16,1404,1546,5.0,5.4
Personal,Visitors,Trip End,22,22,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),14,1659,1679,6.8,6.7
Personal,Visitors,Trip End,22,22,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),11,1412,1603,5.7,6.2
Personal,Visitors,Trip End,23,23,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),29,1625,1752,7.8,8.4
Personal,Visitors,Trip End,23,23,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),5,1684,1703,11.2,11.1
Personal,Visitors,Trip End,23,23,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),13,1879,2046,9.2,10.1
Personal,Visitors,Trip End,23,23,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),9,1311,1482,5.1,5.9
Personal,Visitors,Trip End,23,23,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),2,1246,1270,3.0,3.3
Personal,Visitors,Trip End,23,23,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),20,1268,1434,4.4,5.3
Personal,Visitors,Trip End,23,23,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),1,1553,1553,6.7,6.7
Personal,Visitors,Trip End,23,23,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),6,1209,1404,3.8,4.8
Personal,Visitors,Trip End,23,23,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),11,1292,1490,5.0,5.9
Personal,Visitors,Trip End,23,23,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),2,1183,1201,2.7,3.1
Personal,Visitors,Trip End,23,23,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),49,2015,2125,11.5,12.0
Personal,Visitors,Trip End,23,23,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),13,1718,1742,12.4,12.2
Personal,Visitors,Trip End,23,23,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),31,2271,2437,12.4,13.4
Personal,Visitors,Trip End,23,23,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),4,1424,1424,6.0,6.0
Personal,Visitors,Trip End,23,23,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),2,1446,1470,4.1,4.1
Personal,Visitors,Trip End,24,24,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),163,1686,1756,8.1,8.4
Personal,Visitors,Trip End,24,24,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),1,922,1610,3.1,4.0
Personal,Visitors,Trip End,24,24,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),13,1363,1390,6.1,6.2
Personal,Visitors,Trip End,24,24,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),76,1719,1770,8.4,8.6
Personal,Visitors,Trip End,24,24,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),55,1787,1856,9.0,9.3
Personal,Visitors,Trip End,24,24,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),18,1522,1669,5.9,6.8
Personal,Visitors,Trip End,24,24,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),170,1691,1753,7.9,8.2
Personal,Visitors,Trip End,24,24,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),1,997,996,3.3,3.5
Personal,Visitors,Trip End,24,24,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),14,1403,1432,6.4,6.5
Personal,Visitors,Trip End,24,24,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),78,1735,1781,8.1,8.3
Personal,Visitors,Trip End,24,24,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),59,1778,1857,8.8,9.2
Personal,Visitors,Trip End,24,24,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),19,1501,1618,5.8,6.3
Personal,Visitors,Trip End,24,24,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),144,1674,1765,8.7,9.0
Personal,Visitors,Trip End,24,24,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),1,681,3329,2.1,5.3
Personal,Visitors,Trip End,24,24,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),9,1196,1209,5.0,5.0
Personal,Visitors,Trip End,24,24,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),72,1675,1742,9.2,9.3
Personal,Visitors,Trip End,24,24,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),45,1818,1853,9.6,9.6
Personal,Visitors,Trip End,24,24,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),17,1585,1812,6.4,8.3
Personal,Visitors,Trip End,25,25,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),4,1493,1593,5.7,6.2
Personal,Visitors,Trip End,25,25,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),0,2107,2107,26.2,26.2
Personal,Visitors,Trip End,25,25,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),2,1310,1385,3.5,3.9
Personal,Visitors,Trip End,25,25,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),1,1498,1535,6.4,7.0
Personal,Visitors,Trip End,25,25,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),1,1794,2065,4.5,5.2
Personal,Visitors,Trip End,25,25,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),5,1576,1648,6.0,6.4
Personal,Visitors,Trip End,25,25,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),0,2107,2107,26.2,26.2
Personal,Visitors,Trip End,25,25,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),2,1392,1486,3.2,3.8
Personal,Visitors,Trip End,25,25,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),2,1640,1681,7.3,8.0
Personal,Visitors,Trip End,25,25,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),1,1721,1818,3.4,3.3
Personal,Visitors,Trip End,25,25,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2,1203,1404,4.8,5.5
Personal,Visitors,Trip End,25,25,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1,1051,1051,4.4,4.4
Personal,Visitors,Trip End,25,25,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),0,1075,1075,3.9,3.9
Personal,Visitors,Trip End,25,25,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),0,2121,2887,9.4,11.6
Personal,Visitors,Trip End,26,26,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),48,1520,1616,5.6,5.9
Personal,Visitors,Trip End,26,26,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),1,583,869,3.0,6.2
Personal,Visitors,Trip End,26,26,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),7,1750,1816,6.1,6.1
Personal,Visitors,Trip End,26,26,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),18,1466,1560,4.5,4.7
Personal,Visitors,Trip End,26,26,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),14,1639,1742,7.6,7.6
Personal,Visitors,Trip End,26,26,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),9,1330,1438,4.4,5.1
Personal,Visitors,Trip End,26,26,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),52,1486,1590,5.2,5.5
Personal,Visitors,Trip End,26,26,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),1,646,754,3.3,6.9
Personal,Visitors,Trip End,26,26,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),9,1798,1867,6.1,6.1
Personal,Visitors,Trip End,26,26,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),20,1381,1505,3.9,4.2
Personal,Visitors,Trip End,26,26,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),14,1573,1659,7.2,7.1
Personal,Visitors,Trip End,26,26,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),10,1358,1481,4.4,5.3
Personal,Visitors,Trip End,26,26,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),36,1638,1709,6.8,7.1
Personal,Visitors,Trip End,26,26,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),1,393,1138,2.3,4.5
Personal,Visitors,Trip End,26,26,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),3,1388,1388,5.7,5.7
Personal,Visitors,Trip End,26,26,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),12,1775,1775,6.6,6.6
Personal,Visitors,Trip End,26,26,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),13,1816,1956,8.6,9.1
Personal,Visitors,Trip End,26,26,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),7,1232,1289,4.7,4.6
Personal,Visitors,Trip End,27,27,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),345,1636,1714,6.7,6.9
Personal,Visitors,Trip End,27,27,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),2,1562,1825,7.8,10.2
Personal,Visitors,Trip End,27,27,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),37,1274,1337,4.5,4.6
Personal,Visitors,Trip End,27,27,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),98,1575,1636,6.3,6.5
Personal,Visitors,Trip End,27,27,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),120,1689,1783,6.9,7.2
Personal,Visitors,Trip End,27,27,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),88,1792,1865,7.9,8.0
Personal,Visitors,Trip End,27,27,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),357,1640,1720,6.6,6.8
Personal,Visitors,Trip End,27,27,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),1,1130,1246,4.4,6.6
Personal,Visitors,Trip End,27,27,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),47,1241,1311,3.9,4.1
Personal,Visitors,Trip End,27,27,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),97,1608,1666,6.5,6.6
Personal,Visitors,Trip End,27,27,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),120,1699,1801,6.9,7.2
Personal,Visitors,Trip End,27,27,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),92,1813,1889,7.7,7.7
Personal,Visitors,Trip End,27,27,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),315,1627,1696,7.2,7.4
Personal,Visitors,Trip End,27,27,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),4,1994,2404,11.3,13.8
Personal,Visitors,Trip End,27,27,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),13,1576,1573,9.7,9.6
Personal,Visitors,Trip End,27,27,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),102,1496,1565,6.0,6.1
Personal,Visitors,Trip End,27,27,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),119,1665,1738,6.9,7.1
Personal,Visitors,Trip End,27,27,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),79,1732,1796,8.6,8.9
Personal,Visitors,Trip End,28,28,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),27,1611,1690,5.9,6.2
Personal,Visitors,Trip End,28,28,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),0,2354,2354,10.2,10.2
Personal,Visitors,Trip End,28,28,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),2,1556,1560,5.5,5.8
Personal,Visitors,Trip End,28,28,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),11,1677,1791,7.4,7.5
Personal,Visitors,Trip End,28,28,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),10,1587,1624,5.9,6.2
Personal,Visitors,Trip End,28,28,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),5,1454,1572,2.4,2.7
Personal,Visitors,Trip End,28,28,no,N/A,no,1: Weekday (M-F),0: All Day (12am-12am),24,1565,1658,5.0,5.4
Personal,Visitors,Trip End,28,28,no,N/A,no,1: Weekday (M-F),1: Early AM (12am-6am),0,319,319,0.8,0.8
Personal,Visitors,Trip End,28,28,no,N/A,no,1: Weekday (M-F),2: Peak AM (6am-10am),2,1884,1884,7.1,7.1
Personal,Visitors,Trip End,28,28,no,N/A,no,1: Weekday (M-F),3: Mid-Day (10am-3pm),7,1453,1629,4.6,5.3
Personal,Visitors,Trip End,28,28,no,N/A,no,1: Weekday (M-F),4: Peak PM (3pm-7pm),10,1650,1698,6.3,6.6
Personal,Visitors,Trip End,28,28,no,N/A,no,1: Weekday (M-F),5: Late PM (7pm-12am),5,1509,1618,2.3,2.6
Personal,Visitors,Trip End,28,28,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),36,1683,1742,7.4,7.4
Personal,Visitors,Trip End,28,28,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),1,3711,3711,16.5,16.5
Personal,Visitors,Trip End,28,28,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),2,704,858,1.3,2.9
Personal,Visitors,Trip End,28,28,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),19,1864,1937,9.7,9.5
Personal,Visitors,Trip End,28,28,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),9,1432,1432,5.0,5.0
Personal,Visitors,Trip End,28,28,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),5,1301,1445,2.5,3.1
Personal,Visitors,Trip End,29,29,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),253,1665,1767,6.1,6.5
Personal,Visitors,Trip End,29,29,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),2,1788,2178,7.4,12.0
