Mode of Travel,Home and Work Filter,Intersection Type,Zone ID,Zone Name,Zone Is Pass-Through,Zone Direction (degrees),Zone is Bi-Direction,Day Type,Day Part,Average Daily Zone Traffic (StL Volume),Avg Trip Duration (sec),Avg All Trip Duration (sec),Avg Trip Length (mi),Avg All Trip Length (mi)
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,58,058,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),1751,1623,1669,6.8,7.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,58,058,no,N/A,no,1: Weekday (M-Th),1: Early AM (12am-6am),33,1550,1658,8.0,8.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,58,058,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),138,1762,1821,6.2,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,58,058,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),556,1758,1802,8.0,8.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,58,058,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),639,1596,1646,6.4,6.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,58,058,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),384,1429,1459,6.0,6.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,58,058,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2286,1643,1677,7.3,7.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,58,058,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),63,1477,1515,6.9,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,58,058,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),161,1711,1728,6.9,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,58,058,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),835,1751,1788,7.8,7.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,58,058,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),755,1663,1698,7.7,7.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,58,058,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),470,1415,1449,5.9,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,59,059,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),18,2222,2270,16.1,16.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,59,059,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),25,2257,2311,16.5,16.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,60,060,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),30,1704,1734,11.8,11.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,60,060,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),13,1690,1747,10.3,10.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,60,060,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),38,1785,1817,12.4,12.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,65,065,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),867,1333,1397,4.3,4.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,65,065,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),69,1396,1505,4.9,5.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,65,065,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),299,1439,1508,4.8,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,65,065,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),340,1290,1341,3.8,4.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,65,065,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),156,1178,1241,3.6,4.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,65,065,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),823,1347,1408,4.3,4.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,65,065,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),63,1512,1636,5.7,6.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,65,065,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),266,1455,1526,4.8,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,65,065,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),341,1287,1332,3.7,3.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,65,065,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),151,1201,1255,3.7,4.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,65,065,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),933,1287,1353,4.3,4.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,65,065,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),72,1197,1295,3.9,4.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,65,065,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),371,1365,1435,4.7,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,65,065,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),326,1276,1332,3.9,4.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,65,065,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),162,1149,1214,3.7,4.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,66,066,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),3553,1608,1672,5.1,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,66,066,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),13,1432,1460,6.1,6.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,66,066,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),230,1688,1762,6.1,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,66,066,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1264,1645,1712,5.0,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,66,066,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),1391,1635,1696,5.1,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,66,066,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),655,1456,1518,4.8,5.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,66,066,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),3304,1588,1652,5.0,5.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,66,066,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),213,1657,1745,5.9,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,66,066,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),1097,1636,1706,5.0,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,66,066,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),1346,1608,1665,4.9,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,66,066,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),639,1443,1500,4.6,5.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,66,066,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),3975,1622,1684,5.2,5.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,66,066,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),255,1702,1751,5.6,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,66,066,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1614,1642,1703,5.0,5.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,66,066,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1431,1661,1727,5.5,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,66,066,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),656,1471,1532,5.1,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,68,068,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),30,2070,2079,18.2,17.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,68,068,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),13,2149,2154,17.8,17.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,68,068,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),10,2016,2034,17.8,17.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,68,068,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),38,2371,2358,22.7,22.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,69,069,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),628,1262,1353,4.3,4.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,69,069,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),53,1368,1664,4.8,7.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,69,069,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),211,1334,1427,4.5,5.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,69,069,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),254,1250,1312,4.2,4.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,69,069,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),108,1101,1147,3.8,4.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,69,069,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),612,1257,1358,4.3,4.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,69,069,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),59,1339,1691,4.6,7.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,69,069,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),191,1364,1470,4.9,5.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,69,069,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),255,1221,1285,3.9,4.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,69,069,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),106,1104,1148,3.7,4.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,69,069,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),687,1227,1287,4.0,4.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,69,069,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),42,1395,1423,5.3,5.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,69,069,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),265,1274,1332,3.8,4.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,69,069,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),266,1247,1314,4.3,4.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,69,069,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),113,1017,1059,3.3,3.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,70,070,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),520,1168,1243,4.0,4.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,70,070,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),31,1367,1402,5.3,5.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,70,070,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),171,1265,1343,4.4,4.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,70,070,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),224,1118,1190,3.5,3.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,70,070,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),94,1036,1126,3.6,3.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,70,070,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),499,1190,1277,4.1,4.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,70,070,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),33,1337,1376,5.7,5.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,70,070,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),162,1326,1431,5.0,5.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,70,070,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),218,1123,1198,3.4,3.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,70,070,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),84,1039,1142,3.6,4.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,70,070,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),554,1116,1169,3.7,3.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,70,070,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),196,1156,1197,3.5,3.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,70,070,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),233,1083,1154,3.9,4.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,70,070,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),98,990,1048,3.3,3.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,71,071,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),45,1474,1525,7.6,7.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,71,071,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),22,1435,1495,6.8,6.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,71,071,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),17,1531,1580,8.0,8.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,71,071,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),41,1458,1540,7.8,8.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,71,071,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),19,1344,1457,6.2,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,71,071,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),16,1633,1708,9.4,10.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,71,071,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),53,1486,1490,8.2,8.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,74,074,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),124,1363,1407,6.1,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,74,074,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),49,1413,1456,6.2,6.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,74,074,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),52,1367,1405,5.8,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,74,074,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),15,1235,1305,5.6,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,74,074,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),142,1385,1416,6.4,6.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,74,074,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),56,1444,1467,6.7,6.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,74,074,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),60,1392,1429,6.1,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,74,074,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),16,1211,1241,5.6,5.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,74,074,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),84,1298,1347,5.5,5.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,74,074,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),33,1368,1407,5.6,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,74,074,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),36,1303,1361,5.6,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),3558,1739,1792,6.0,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,0: All Days (M-Su),1: Early AM (12am-6am),29,2198,2228,7.7,8.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),243,1806,1876,6.8,7.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),1314,1796,1850,6.1,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),1319,1737,1792,5.8,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),653,1583,1624,5.8,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),3279,1722,1775,5.9,6.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,1: Weekday (M-Th),1: Early AM (12am-6am),22,2469,2512,10.1,10.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),215,1765,1854,6.4,7.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),1143,1793,1849,6.1,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),1261,1720,1775,5.6,6.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),638,1557,1591,5.6,5.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),4030,1751,1796,6.0,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,2: Weekend Day (Sa-Su),1: Early AM (12am-6am),38,2123,2133,6.4,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),292,1842,1877,6.9,7.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),1659,1796,1840,6.0,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),1419,1736,1785,5.9,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,75,075,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),622,1597,1647,6.0,6.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,76,076,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),2032,1745,1797,8.1,8.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,76,076,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),73,1884,1967,11.1,11.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,76,076,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),757,1777,1833,8.3,8.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,76,076,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),773,1750,1795,7.8,8.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,76,076,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),426,1658,1705,7.8,8.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,76,076,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),1958,1735,1784,7.7,8.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,76,076,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),74,1878,1943,10.4,10.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,76,076,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),713,1776,1836,7.8,8.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,76,076,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),745,1749,1792,7.6,7.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,76,076,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),424,1617,1655,7.4,7.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,76,076,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),2055,1740,1791,8.5,8.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,76,076,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),64,1832,1954,10.0,10.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,76,076,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),820,1753,1794,8.6,8.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,76,076,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),797,1738,1780,8.2,8.5
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,76,076,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),367,1701,1778,8.4,8.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,77,077,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),173,1810,1897,14.4,14.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,77,077,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),24,2493,2524,23.4,23.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,77,077,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),63,1746,1877,12.9,13.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,77,077,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),50,1639,1750,11.3,12.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,77,077,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),31,1613,1639,13.9,13.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,77,077,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),182,1789,1877,13.4,13.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,77,077,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),25,2313,2368,20.2,20.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,77,077,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),71,1727,1855,11.6,12.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,77,077,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),51,1737,1833,12.4,13.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,77,077,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),31,1557,1574,12.2,12.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,77,077,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),134,1880,1982,16.8,17.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,77,077,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),45,1810,1961,14.6,15.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,77,077,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),41,1485,1669,9.9,11.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,77,077,no,N/A,no,2: Weekend Day (Sa-Su),5: Late PM (7pm-12am),26,1549,1586,13.8,13.8
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,78,078,no,N/A,no,0: All Days (M-Su),0: All Day (12am-12am),847,1376,1427,5.5,5.7
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,78,078,no,N/A,no,0: All Days (M-Su),2: Peak AM (6am-10am),56,1576,1651,8.0,8.4
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,78,078,no,N/A,no,0: All Days (M-Su),3: Mid-Day (10am-3pm),298,1463,1519,5.9,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,78,078,no,N/A,no,0: All Days (M-Su),4: Peak PM (3pm-7pm),338,1326,1372,4.9,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,78,078,no,N/A,no,0: All Days (M-Su),5: Late PM (7pm-12am),154,1247,1289,4.9,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,78,078,no,N/A,no,1: Weekday (M-Th),0: All Day (12am-12am),865,1392,1446,5.6,5.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,78,078,no,N/A,no,1: Weekday (M-Th),2: Peak AM (6am-10am),59,1658,1772,9.3,9.9
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,78,078,no,N/A,no,1: Weekday (M-Th),3: Mid-Day (10am-3pm),299,1474,1533,6.0,6.3
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,78,078,no,N/A,no,1: Weekday (M-Th),4: Peak PM (3pm-7pm),361,1340,1385,5.0,5.2
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,78,078,no,N/A,no,1: Weekday (M-Th),5: Late PM (7pm-12am),145,1247,1283,4.7,5.0
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,78,078,no,N/A,no,2: Weekend Day (Sa-Su),0: All Day (12am-12am),737,1342,1390,5.4,5.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,78,078,no,N/A,no,2: Weekend Day (Sa-Su),2: Peak AM (6am-10am),34,1414,1428,5.6,5.6
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,78,078,no,N/A,no,2: Weekend Day (Sa-Su),3: Mid-Day (10am-3pm),271,1443,1496,5.9,6.1
All Vehicles - StL All Vehicles Volume,Visitors,Trip Start,78,078,no,N/A,no,2: Weekend Day (Sa-Su),4: Peak PM (3pm-7pm),278,1296,1341,5.1,5.4
